time,空氣流量計 (g/sec),轉速 (rpm),引擎負荷 (%),節氣門位置 (%),里程(km),時速(km/h)
11:44 AM,3.13,887,25.49,3.92,50,42
11:44 AM,3.19,887,25.1,3.92,50,42
11:44 AM,3.02,900,25.1,3.92,50,42
11:44 AM,3.03,900,25.1,3.92,50,42
11:44 AM,3.15,912,24.71,3.92,50,42
11:44 AM,3,912,24.71,3.92,50,42
11:44 AM,2.99,900,24.71,3.92,50,42
11:44 AM,3.22,900,24.71,3.92,50,42
11:44 AM,2.96,887,24.71,3.92,50,42
11:44 AM,2.96,887,25.1,3.92,50,42
11:44 AM,3.19,887,25.1,3.92,50,42
11:44 AM,3.01,887,25.1,3.92,50,42
11:44 AM,2.99,900,25.1,3.92,50,42
11:44 AM,3.15,900,25.1,3.92,50,42
11:44 AM,3.14,900,25.1,3.92,50,42
11:44 AM,2.96,900,24.71,3.92,50,42
11:44 AM,3.16,912,24.71,3.92,50,42
11:44 AM,3.17,912,24.71,3.92,50,42
11:44 AM,3.09,900,24.71,3.92,50,42
11:44 AM,3,912,24.71,3.92,50,42
11:44 AM,3.18,912,24.71,3.92,50,42
11:44 AM,3.2,912,24.71,3.92,50,42
11:44 AM,3.04,912,24.71,3.92,50,42
11:44 AM,3,912,24.71,3.92,50,42
11:44 AM,3.21,912,24.71,3.92,50,42
11:44 AM,3.13,900,24.71,3.92,50,42
11:44 AM,2.98,900,24.71,3.92,50,42
11:44 AM,3.14,900,25.1,3.92,50,42
11:44 AM,3.22,887,25.1,3.92,50,42
11:44 AM,2.98,887,25.1,3.92,50,42
11:44 AM,3.13,887,25.1,3.92,50,42
11:44 AM,3.1,887,25.1,3.92,50,42
11:44 AM,2.98,887,25.1,3.92,50,42
11:44 AM,3.15,900,25.49,3.92,50,42
11:44 AM,3.22,900,25.1,3.92,50,42
11:44 AM,2.98,887,25.1,3.92,50,42
11:44 AM,2.82,912,25.1,3.14,50,42
11:44 AM,2.62,912,23.53,3.14,50,42
11:44 AM,2.54,900,22.75,3.14,50,42
11:44 AM,2.36,900,21.96,3.14,50,42
11:44 AM,2.34,937,21.57,2.75,50,42
11:44 AM,2.37,962,20.39,2.75,50,42
11:44 AM,2.33,987,19.61,2.75,50,42
11:44 AM,2.32,1012,18.82,2.75,50,42
11:44 AM,2.29,1025,18.04,2.75,50,42
11:44 AM,2.32,1025,17.65,2.75,50,40
11:44 AM,2.4,987,17.25,2.75,50,40
11:44 AM,2.34,962,17.25,2.75,50,42
11:44 AM,2.26,950,17.25,2.75,50,40
11:44 AM,2.43,925,17.65,2.75,50,42
11:44 AM,2.38,912,18.04,3.14,50,42
11:44 AM,2.3,912,18.04,2.75,50,42
11:44 AM,2.4,925,18.04,3.14,50,40
11:44 AM,2.44,925,18.04,3.14,50,42
11:44 AM,2.44,937,18.04,2.75,50,40
11:44 AM,2.36,950,18.04,2.75,50,40
11:44 AM,2.3,950,17.65,2.75,50,42
11:44 AM,2.27,962,17.65,3.14,50,42
11:44 AM,2.33,975,17.65,2.75,50,42
11:44 AM,2.32,962,17.25,3.14,50,42
11:44 AM,2.39,962,17.25,3.14,50,40
11:44 AM,2.38,950,17.25,2.75,50,40
11:44 AM,2.41,937,17.65,3.14,50,40
11:44 AM,2.36,937,17.65,3.14,50,40
11:44 AM,2.27,925,17.65,3.14,50,42
11:44 AM,2.46,912,18.04,3.14,50,40
11:44 AM,2.47,912,18.04,3.14,50,42
11:44 AM,2.33,937,18.04,3.14,50,42
11:44 AM,2.34,912,18.04,3.14,50,40
11:44 AM,2.42,900,18.43,3.14,50,42
11:44 AM,2.46,912,18.43,3.14,50,40
11:44 AM,2.34,912,18.43,3.14,50,42
11:44 AM,2.43,912,18.43,3.14,50,42
11:44 AM,2.43,912,18.43,3.14,50,42
11:44 AM,2.38,925,18.43,3.14,50,40
11:44 AM,2.33,937,18.43,3.14,50,42
11:44 AM,2.46,925,18.43,3.14,50,42
11:44 AM,2.44,937,18.43,3.14,50,42
11:44 AM,2.3,912,18.43,3.14,50,42
11:44 AM,2.35,912,18.43,3.14,50,42
11:44 AM,2.43,912,18.43,3.14,50,42
11:44 AM,2.36,912,18.43,3.14,50,42
11:44 AM,2.35,925,18.43,3.14,50,42
11:44 AM,2.46,912,18.43,3.14,50,42
11:44 AM,2.46,912,18.43,3.14,50,42
11:44 AM,2.34,887,18.82,3.14,50,40
11:44 AM,2.41,900,18.82,3.14,50,42
11:44 AM,2.45,925,18.82,3.14,50,42
11:44 AM,2.36,925,18.43,3.14,50,40
11:44 AM,2.37,937,18.43,3.14,50,40
11:44 AM,2.44,950,18.43,3.14,50,42
11:44 AM,2.43,937,18.04,2.75,50,40
11:44 AM,2.36,925,18.04,3.14,50,42
11:44 AM,2.3,925,18.04,3.14,50,40
11:44 AM,2.4,925,18.04,3.14,50,40
11:44 AM,2.46,912,18.04,3.14,50,40
11:45 AM,2.33,912,18.43,3.14,50,40
11:45 AM,2.34,900,18.43,3.14,50,40
11:45 AM,2.49,887,18.43,3.14,50,40
11:45 AM,2.37,900,18.82,3.14,50,40
11:45 AM,2.46,900,18.82,3.14,50,40
11:45 AM,2.41,912,18.82,3.14,50,40
11:45 AM,2.32,900,18.82,3.14,50,40
11:45 AM,2.43,912,18.82,2.75,50,40
11:45 AM,2.41,912,18.43,3.14,50,40
11:45 AM,2.33,925,18.43,3.14,50,40
11:45 AM,2.39,912,18.43,3.14,50,40
11:45 AM,2.37,937,18.43,3.14,50,40
11:45 AM,2.35,912,18.43,3.14,50,40
11:45 AM,2.33,900,18.43,3.14,50,40
11:45 AM,3.35,912,19.61,4.31,50,40
11:45 AM,3.43,925,21.96,4.71,50,40
11:45 AM,3.46,987,22.75,4.71,50,40
11:45 AM,4.14,1025,24.71,5.1,50,38
11:45 AM,4.13,1037,25.88,5.1,50,38
11:45 AM,3.91,1062,26.27,5.1,50,38
11:45 AM,3.8,1087,25.88,5.1,50,38
11:45 AM,3.89,1087,25.49,5.1,50,38
11:45 AM,3.83,1087,25.88,4.71,50,38
11:45 AM,3.75,1075,25.1,4.71,50,38
11:45 AM,3.83,1075,25.1,4.71,50,38
11:45 AM,3.6,1062,25.1,4.71,50,36
11:45 AM,3.63,1062,24.71,4.71,50,36
11:45 AM,3.69,1050,24.71,4.71,50,36
11:45 AM,3.74,1037,25.1,4.71,50,36
11:45 AM,3.6,1012,25.1,4.71,50,36
11:45 AM,3.57,1000,25.49,4.71,50,34
11:45 AM,3.54,987,25.49,4.31,50,34
11:45 AM,3.6,987,25.49,4.31,50,34
11:45 AM,3.6,962,25.88,4.31,50,34
11:45 AM,3.58,962,25.88,4.31,50,34
11:45 AM,3.45,962,25.88,4.31,50,32
11:45 AM,3.44,962,25.88,4.31,50,32
11:45 AM,3.36,962,25.88,4.31,50,32
11:45 AM,3.36,962,26.27,4.31,50,32
11:45 AM,3.46,950,26.27,4.31,50,30
11:45 AM,2.68,962,24.31,3.14,50,30
11:45 AM,2.54,1050,21.96,3.14,50,30
11:45 AM,2.37,1075,20.39,3.14,50,30
11:45 AM,2.46,1075,18.82,3.14,50,30
11:45 AM,2.47,1062,18.04,3.14,50,28
11:45 AM,2.45,1025,17.65,3.14,50,28
11:45 AM,2.44,975,17.65,3.14,50,28
11:45 AM,2.55,900,18.04,3.14,50,28
11:45 AM,2.42,887,18.43,3.14,50,28
11:45 AM,2.62,837,19.22,3.14,50,28
11:45 AM,2.55,812,20,3.14,50,26
11:45 AM,2.46,825,20.39,3.14,50,26
11:45 AM,2.72,837,20.78,3.14,50,26
11:45 AM,2.51,850,20.78,3.14,50,26
11:45 AM,2.6,887,20.78,3.14,50,26
11:45 AM,2.43,912,20.39,3.14,50,26
11:45 AM,2.51,925,20,3.14,50,24
11:45 AM,2.52,937,19.61,3.14,50,24
11:45 AM,2.52,950,19.22,3.14,50,24
11:45 AM,2.43,950,19.22,3.14,50,24
11:45 AM,2.43,950,18.82,3.14,50,22
11:45 AM,2.53,937,18.82,3.14,50,22
11:45 AM,2.52,925,18.82,3.14,50,22
11:45 AM,2.42,900,19.22,3.14,50,22
11:45 AM,2.51,887,19.22,3.14,50,20
11:45 AM,2.47,875,19.61,3.14,50,20
11:45 AM,2.52,875,19.61,3.14,50,20
11:45 AM,2.43,887,19.61,3.14,50,18
11:45 AM,2.5,875,20,3.14,50,18
11:45 AM,2.46,875,20,3.14,50,18
11:45 AM,2.51,887,20,3.14,50,16
11:45 AM,2.33,900,19.61,2.75,50,16
11:45 AM,2.19,912,19.22,2.75,50,16
11:45 AM,2.31,900,18.43,2.75,50,14
11:45 AM,2.25,887,18.43,2.75,50,14
11:45 AM,2.29,850,18.43,2.75,50,14
11:45 AM,2.26,812,18.82,2.75,50,12
11:45 AM,2.43,775,19.61,3.14,50,12
11:45 AM,2.53,787,20.39,3.14,50,10
11:45 AM,2.61,825,20.78,3.14,50,10
11:45 AM,2.38,862,20.78,3.14,50,10
11:45 AM,2.54,825,20.78,3.14,50,8
11:45 AM,3.87,750,23.92,4.71,50,8
11:45 AM,3.89,750,27.06,4.71,50,8
11:45 AM,3.85,787,29.41,4.71,50,6
11:45 AM,3.65,762,30.59,5.1,50,6
11:45 AM,3.72,725,33.33,5.1,50,6
11:45 AM,3.82,725,34.9,5.1,50,4
11:45 AM,4.07,737,36.47,5.1,50,4
11:45 AM,3.99,725,37.25,5.1,50,2
11:45 AM,3.59,725,38.04,4.71,50,2
11:45 AM,3.68,737,38.04,4.71,50,2
11:45 AM,3.74,725,38.04,4.71,50,0
11:45 AM,3.71,725,37.65,4.71,50,0
11:45 AM,3.76,725,37.65,4.71,50,0
11:45 AM,3.72,725,37.25,4.71,50,0
11:45 AM,3.68,725,37.25,4.71,50,0
11:45 AM,3.63,725,37.25,4.71,50,0
11:45 AM,3.36,725,36.86,4.71,50,0
11:45 AM,3.43,725,36.86,4.31,50,0
11:45 AM,3.42,725,36.08,4.31,50,0
11:45 AM,3.43,712,35.69,4.31,50,0
11:45 AM,3.38,712,35.29,4.31,50,0
11:45 AM,3.19,712,35.29,4.31,50,0
11:45 AM,3.18,700,34.51,3.92,50,0
11:45 AM,3.23,700,34.51,3.92,50,0
11:45 AM,3.21,687,34.12,3.92,50,0
11:45 AM,3.1,700,33.73,3.92,50,0
11:45 AM,2.84,687,33.33,3.92,50,0
11:45 AM,2.86,675,33.33,3.92,50,0
11:45 AM,3.01,687,32.94,3.92,50,0
11:45 AM,3.09,675,32.94,3.92,50,0
11:45 AM,3.04,662,32.94,3.92,50,0
11:45 AM,3.04,662,32.94,3.92,50,0
11:45 AM,2.82,662,32.94,3.92,50,0
11:45 AM,2.97,662,32.94,3.92,50,0
11:45 AM,2.95,675,32.94,3.92,50,0
11:45 AM,2.92,662,32.94,3.92,50,0
11:45 AM,3.14,662,32.55,3.92,50,0
11:45 AM,2.91,662,32.55,3.92,50,0
11:45 AM,2.84,662,32.94,3.92,50,0
11:45 AM,2.86,662,32.94,3.92,50,0
11:45 AM,2.83,662,32.94,3.92,50,0
11:45 AM,2.81,662,32.94,3.92,50,0
11:45 AM,2.79,662,32.55,3.92,50,0
11:45 AM,3.06,662,32.55,3.53,50,0
11:45 AM,2.81,662,32.55,3.92,50,0
11:45 AM,2.82,662,32.16,3.92,50,0
11:45 AM,2.76,662,32.16,3.92,50,0
11:45 AM,2.75,662,32.16,3.92,50,0
11:45 AM,2.75,662,32.16,3.92,50,0
11:45 AM,3.06,662,32.16,3.53,50,0
11:45 AM,2.79,650,32.16,3.92,50,0
11:45 AM,2.82,662,32.16,3.92,50,0
11:45 AM,2.81,662,32.16,3.92,50,0
11:45 AM,2.82,662,32.16,3.92,50,0
11:45 AM,2.81,662,32.16,3.92,50,0
11:45 AM,2.82,662,32.16,3.92,50,0
11:45 AM,2.82,662,32.16,3.92,50,0
11:45 AM,2.84,662,32.16,3.92,50,0
11:45 AM,2.83,662,32.55,3.92,50,0
11:45 AM,2.82,662,32.55,3.92,50,0
11:45 AM,2.81,675,32.55,3.92,50,0
11:45 AM,2.8,675,32.55,3.92,50,0
11:45 AM,2.81,675,32.55,3.92,50,0
11:45 AM,2.82,675,32.55,3.92,50,0
11:45 AM,2.97,675,32.55,3.92,50,0
11:45 AM,2.92,675,32.55,3.92,50,0
11:45 AM,3.09,687,32.16,3.92,50,0
11:45 AM,3.02,675,32.16,3.92,50,0
11:45 AM,3.05,675,32.16,3.92,50,0
11:45 AM,3.09,675,32.55,3.92,50,0
11:45 AM,2.83,662,32.55,3.92,50,0
11:45 AM,3,675,32.55,3.92,50,0
11:45 AM,2.86,675,32.55,3.92,50,0
11:45 AM,2.9,675,32.55,3.92,50,0
11:45 AM,2.92,675,32.55,3.92,50,0
11:45 AM,2.85,675,32.55,3.92,50,0
11:45 AM,3.17,662,32.55,3.92,50,0
11:45 AM,3.08,662,32.94,3.92,50,0
11:45 AM,3.13,662,32.94,3.92,50,0
11:45 AM,3.1,675,32.94,3.92,50,0
11:45 AM,3.05,675,32.94,3.92,50,0
11:45 AM,2.98,687,32.94,3.92,50,0
11:45 AM,3.01,687,32.55,3.92,50,0
11:45 AM,3.09,687,32.55,3.92,50,0
11:45 AM,3.15,687,32.55,3.92,50,0
11:45 AM,3.2,675,32.55,3.92,50,0
11:45 AM,2.94,687,32.55,3.92,50,0
11:45 AM,3.01,675,32.55,3.92,50,0
11:45 AM,3.06,675,32.55,3.92,50,0
11:45 AM,2.87,675,32.55,3.92,50,0
11:45 AM,2.85,675,32.55,3.92,50,0
11:45 AM,2.9,675,32.55,3.92,50,0
11:45 AM,2.91,675,32.55,3.92,50,0
11:45 AM,2.96,675,32.94,3.92,50,0
11:45 AM,3.04,675,32.94,3.92,50,0
11:45 AM,3.07,675,32.94,3.92,50,0
11:45 AM,3.14,675,32.94,3.92,50,0
11:45 AM,3.17,687,32.94,3.92,50,0
11:45 AM,3.2,675,32.55,3.92,50,0
11:45 AM,2.86,675,32.94,3.92,50,0
11:45 AM,2.87,687,32.55,3.92,50,0
11:45 AM,2.87,675,32.94,3.92,50,0
11:45 AM,2.93,687,32.55,3.92,50,0
11:45 AM,2.98,687,32.55,3.92,50,0
11:45 AM,3.07,687,32.55,3.92,50,0
11:45 AM,2.87,675,32.55,3.92,50,0
11:45 AM,2.89,687,32.55,3.92,50,0
11:45 AM,2.98,675,32.94,3.92,50,0
11:45 AM,3.2,675,32.94,3.92,50,0
11:45 AM,3.21,675,32.94,3.92,50,0
11:45 AM,3.18,675,32.94,3.92,50,0
11:45 AM,2.86,675,32.94,3.92,50,0
11:45 AM,2.9,675,32.94,3.92,50,0
11:45 AM,2.92,675,32.94,3.92,50,0
11:45 AM,2.98,675,32.94,3.92,50,0
11:45 AM,2.89,675,32.94,3.92,50,0
11:45 AM,2.89,675,32.94,3.92,50,0
11:45 AM,2.88,675,32.94,3.92,50,0
11:45 AM,2.95,687,32.94,3.92,50,0
11:45 AM,2.96,675,33.33,3.92,50,0
11:45 AM,3.26,687,33.33,3.92,50,0
11:45 AM,3.13,700,33.73,4.31,50,0
11:45 AM,3.13,687,33.73,4.31,50,0
11:45 AM,3.02,700,33.73,3.92,50,0
11:45 AM,2.97,700,33.33,4.31,50,0
11:45 AM,3,700,33.33,3.92,50,0
11:45 AM,3.21,700,33.33,3.92,50,0
11:45 AM,3.09,700,33.33,3.92,50,0
11:45 AM,3.41,700,33.73,4.31,50,0
11:45 AM,3.4,700,34.12,4.31,50,0
11:45 AM,3.43,712,34.12,4.31,50,0
11:45 AM,3.29,725,34.12,4.31,50,0
11:45 AM,3.09,725,33.73,4.31,50,0
11:45 AM,3.11,725,33.73,4.31,50,0
11:45 AM,3.09,712,34.12,4.31,50,0
11:45 AM,3.21,712,33.73,4.31,50,0
11:45 AM,3.36,712,33.73,4.31,50,0
11:45 AM,3.44,712,34.12,4.31,50,0
11:45 AM,3.35,712,34.12,4.31,50,0
11:45 AM,3.28,712,34.12,4.31,50,0
11:45 AM,3.12,712,34.12,4.31,50,0
11:45 AM,3.15,712,34.12,4.31,50,0
11:45 AM,3.33,712,34.12,4.31,50,0
11:45 AM,3.16,725,34.12,4.31,50,0
11:45 AM,3.1,725,34.12,4.31,50,0
11:45 AM,3.35,725,34.12,4.31,50,0
11:45 AM,3.22,725,34.12,4.31,50,0
11:45 AM,3.12,712,33.73,4.31,50,0
11:45 AM,3.09,712,34.12,4.31,50,0
11:45 AM,3.13,712,34.12,4.31,50,0
11:45 AM,3.28,712,34.12,4.31,50,0
11:45 AM,3.13,712,34.12,4.31,50,0
11:45 AM,3.31,712,34.12,4.31,50,0
11:45 AM,3.42,712,34.12,4.31,50,0
11:45 AM,3.32,712,33.73,4.31,50,0
11:45 AM,3.43,712,33.73,4.31,50,0
11:45 AM,3.36,712,33.73,4.31,50,0
11:45 AM,3.21,700,34.12,4.31,50,0
11:45 AM,3.07,712,33.73,4.31,50,0
11:45 AM,3.16,712,33.73,4.31,50,0
11:45 AM,3.32,712,33.73,4.31,50,0
11:45 AM,3.31,712,33.73,4.31,50,0
11:45 AM,3.32,712,33.73,4.31,50,0
11:45 AM,3.38,700,33.73,4.31,50,0
11:45 AM,3.33,700,33.73,4.31,50,0
11:45 AM,3.12,700,33.73,4.31,50,0
11:45 AM,3.03,700,34.12,4.31,50,0
11:45 AM,3.15,712,34.12,4.31,50,0
11:45 AM,3.07,712,33.73,4.31,50,0
11:45 AM,3.05,725,33.73,4.31,50,0
11:45 AM,3.16,712,33.73,4.31,50,0
11:45 AM,3.34,712,33.73,4.31,50,0
11:45 AM,3.25,712,33.73,4.31,50,0
11:45 AM,3.36,700,33.73,4.31,50,0
11:45 AM,3.23,712,33.73,4.31,50,0
11:45 AM,3.39,712,33.73,4.31,50,0
11:45 AM,3.3,700,33.73,4.31,50,0
11:45 AM,3.35,712,33.73,4.31,50,0
11:45 AM,3.36,712,33.73,4.31,50,0
11:45 AM,3.22,712,33.73,4.31,50,0
11:45 AM,3.35,700,33.73,4.31,50,0
11:45 AM,3.4,712,33.73,4.31,50,0
11:45 AM,3.2,712,33.73,4.31,50,0
11:45 AM,3.06,712,33.73,4.31,50,0
11:45 AM,3.13,712,33.73,4.31,50,0
11:45 AM,3.29,712,33.73,4.31,50,0
11:45 AM,3.15,712,33.73,4.31,50,0
11:45 AM,3.32,712,33.73,4.31,50,0
11:45 AM,3.11,712,33.73,4.31,50,0
11:45 AM,3.18,700,33.73,4.31,50,0
11:45 AM,3.07,712,33.73,4.31,50,0
11:45 AM,3.06,700,33.73,4.31,50,0
11:45 AM,3.18,712,33.73,4.31,50,0
11:45 AM,3.33,700,33.73,4.31,50,0
11:45 AM,3.36,712,33.73,4.31,50,0
11:45 AM,3.34,712,33.73,4.31,50,0
11:45 AM,3.25,712,33.73,4.31,50,0
11:45 AM,3.14,700,33.73,4.31,50,0
11:45 AM,3.05,712,33.73,4.31,50,0
11:45 AM,3.09,700,33.73,4.31,50,0
11:45 AM,3.06,712,33.73,4.31,50,0
11:45 AM,3.09,712,33.73,4.31,50,0
11:45 AM,3.26,712,33.73,4.31,50,0
11:45 AM,3.09,712,33.73,4.31,50,0
11:45 AM,3.05,712,33.73,4.31,50,0
11:45 AM,3.12,712,33.73,4.31,50,0
11:45 AM,3.06,712,33.73,4.31,50,0
11:45 AM,3.13,712,33.73,4.31,50,0
11:45 AM,3.29,712,33.73,4.31,50,0
11:45 AM,3.39,712,33.73,4.31,50,0
11:45 AM,3.31,712,33.73,4.31,50,0
11:45 AM,3.4,712,33.73,4.31,50,0
11:45 AM,3.36,712,33.73,4.31,50,0
11:45 AM,3.17,700,33.73,4.31,50,0
11:45 AM,3.35,712,33.73,4.31,50,0
11:45 AM,3.39,700,33.73,4.31,50,0
11:45 AM,3.3,712,33.73,4.31,50,0
11:45 AM,3.4,712,33.73,4.31,50,0
11:45 AM,3.37,712,33.73,4.31,50,0
11:45 AM,3.37,712,33.73,4.31,50,0
11:45 AM,3.24,712,33.73,4.31,50,0
11:45 AM,3.36,712,33.73,4.31,50,0
11:45 AM,3.37,712,33.73,4.31,50,0
11:45 AM,3.21,700,33.73,4.31,50,0
11:45 AM,3.08,700,33.73,4.31,50,0
11:45 AM,3.23,700,33.73,4.31,50,0
11:45 AM,3.36,712,33.73,4.31,50,0
11:45 AM,3.23,712,33.73,4.31,50,0
11:45 AM,3.09,712,33.73,4.31,50,0
11:45 AM,3.06,712,33.73,4.31,50,0
11:45 AM,3.06,712,33.73,4.31,50,0
11:45 AM,3.26,712,33.73,4.31,50,0
11:45 AM,3.39,712,33.73,4.31,50,0
11:45 AM,3.4,712,33.73,4.31,50,0
11:45 AM,3.31,712,33.73,4.31,50,0
11:45 AM,3.14,712,33.73,4.31,50,0
11:45 AM,3.09,712,33.73,4.31,50,0
11:45 AM,3.07,712,33.73,4.31,50,0
11:45 AM,3.07,712,33.73,4.31,50,0
11:45 AM,3.09,712,33.73,4.31,50,0
11:45 AM,3.18,712,33.73,4.31,50,0
11:45 AM,3.23,725,33.73,4.31,50,0
11:45 AM,3.27,712,33.73,4.31,50,0
11:45 AM,3.19,712,33.73,4.31,50,0
11:45 AM,3.06,712,33.73,4.31,50,0
11:45 AM,3.21,712,33.73,4.31,50,0
11:45 AM,3.08,712,33.73,4.31,50,0
11:45 AM,3.07,712,33.73,4.31,50,0
11:45 AM,3.14,712,33.73,4.31,50,0
11:45 AM,3.06,712,33.73,4.31,50,0
11:45 AM,3.11,712,33.73,4.31,50,0
11:45 AM,3.27,712,33.73,4.31,50,0
11:45 AM,3.36,700,33.73,4.31,50,0
11:45 AM,3.33,700,33.73,4.31,50,0
11:45 AM,3.37,712,33.73,4.31,50,0
11:45 AM,3.34,712,33.73,4.31,50,0
11:45 AM,3.17,712,33.73,4.31,50,0
11:45 AM,3.11,712,33.73,4.31,50,0
11:45 AM,3.04,712,33.73,4.31,50,0
11:45 AM,3.11,712,33.73,4.31,50,0
11:45 AM,3.04,700,33.73,4.31,50,0
11:45 AM,3.08,712,33.73,4.31,50,0
11:45 AM,3.25,700,33.73,4.31,50,0
11:45 AM,3.37,700,33.73,4.31,50,0
11:45 AM,3.32,712,33.73,4.31,50,0
11:45 AM,3.24,712,33.73,4.31,50,0
11:45 AM,3.3,712,33.73,4.31,50,0
11:45 AM,3.39,700,33.73,4.31,50,0
11:45 AM,3.26,712,33.73,4.31,50,0
11:45 AM,3.18,712,33.73,4.31,50,0
11:45 AM,3.04,712,33.73,4.31,50,0
11:45 AM,3.06,700,33.73,4.31,50,0
11:45 AM,3.23,712,33.73,4.31,50,0
11:45 AM,3.31,712,33.73,4.31,50,0
11:45 AM,3.39,712,33.73,4.31,50,0
11:45 AM,3.29,712,33.73,4.31,50,0
11:45 AM,3.23,712,33.73,4.31,50,0
11:45 AM,3.07,712,33.73,4.31,50,0
11:45 AM,3.04,712,33.73,4.31,50,0
11:45 AM,3.09,712,33.73,4.31,50,0
11:45 AM,3.23,712,33.73,4.31,50,0
11:45 AM,3.36,712,33.73,4.31,50,0
11:45 AM,3.38,712,33.73,4.31,50,0
11:45 AM,3.34,712,33.73,4.31,50,0
11:45 AM,3.17,712,33.73,4.31,50,0
11:45 AM,3.03,712,33.73,4.31,50,0
11:45 AM,3.3,700,33.73,4.31,50,0
11:45 AM,3.37,712,33.73,4.31,50,0
11:45 AM,3.23,712,33.73,4.31,50,0
11:45 AM,3.14,712,33.73,4.31,50,0
11:45 AM,3.04,712,33.73,4.31,50,0
11:45 AM,3.06,712,33.73,3.92,50,0
11:45 AM,3.13,700,33.73,4.31,50,0
11:45 AM,3.29,700,33.73,4.31,50,0
11:45 AM,3.36,712,33.73,4.31,50,0
11:45 AM,3.25,712,33.33,4.31,50,0
11:45 AM,3.2,700,33.33,4.31,50,0
11:45 AM,3.04,712,33.33,4.31,50,0
11:45 AM,3.05,712,33.73,3.92,50,0
11:45 AM,3.09,712,33.33,4.31,50,0
11:45 AM,3.25,700,33.33,3.92,50,0
11:45 AM,3.36,700,33.33,4.31,50,0
11:45 AM,3.22,700,33.73,4.31,50,0
11:45 AM,3.14,700,33.33,3.92,50,0
11:45 AM,3.02,712,33.73,4.31,50,0
11:45 AM,3.06,712,33.73,4.31,50,0
11:45 AM,3.12,712,33.73,4.31,50,0
11:45 AM,3.29,700,33.73,4.31,50,0
11:45 AM,3.35,712,33.73,4.31,50,0
11:45 AM,3.32,712,33.73,4.31,50,0
11:45 AM,3.14,700,33.73,4.31,50,0
11:45 AM,3.12,712,33.73,4.31,50,0
11:45 AM,3.31,712,33.73,3.92,50,0
11:45 AM,3.09,712,33.73,4.31,50,0
11:45 AM,3.02,700,33.73,4.31,50,0
11:45 AM,3.04,712,33.33,4.31,50,0
11:45 AM,3.17,712,33.33,4.31,50,0
11:45 AM,3.25,712,33.33,3.92,50,0
11:45 AM,3.38,712,33.33,4.31,50,0
11:45 AM,3.32,712,33.33,4.31,50,0
11:45 AM,3.14,712,33.33,4.31,50,0
11:45 AM,3.06,700,33.33,4.31,50,0
11:45 AM,3.04,700,33.73,4.31,50,0
11:45 AM,3.03,700,33.73,4.31,50,0
11:45 AM,3.07,700,33.73,4.31,50,0
11:45 AM,3.36,712,33.73,4.31,50,0
11:45 AM,3.02,712,33.33,4.31,50,0
11:45 AM,3.02,712,33.33,4.31,50,0
11:45 AM,3.15,712,33.33,4.31,50,0
11:45 AM,3.02,700,33.33,4.31,50,0
11:45 AM,3.17,712,33.73,4.31,50,0
11:45 AM,3.26,712,33.73,4.31,50,0
11:45 AM,3.38,712,33.73,4.31,50,0
11:45 AM,3.27,712,33.73,4.31,50,0
11:45 AM,3.15,712,33.73,4.31,50,0
11:45 AM,3.04,700,33.73,4.31,50,0
11:45 AM,3.2,700,33.73,4.31,50,0
11:45 AM,3.35,712,33.73,4.31,50,0
11:45 AM,3.37,712,33.73,4.31,50,0
11:45 AM,3.37,712,33.73,4.31,50,0
11:45 AM,3.38,712,33.73,4.31,50,0
11:45 AM,3.31,712,33.73,4.31,50,0
11:45 AM,3.39,700,33.73,4.31,50,0
11:45 AM,3.32,700,33.73,4.31,50,0
11:45 AM,3.2,700,33.73,4.31,50,0
11:45 AM,3.37,700,33.73,4.31,50,0
11:45 AM,3.25,700,33.73,4.31,50,0
11:45 AM,3.33,712,33.73,4.31,50,0
11:45 AM,3.17,712,33.73,4.31,50,0
11:45 AM,3.11,712,33.73,4.31,50,0
11:45 AM,3.02,712,33.73,4.31,50,0
11:45 AM,3.14,712,33.73,4.31,50,0
11:45 AM,3.3,712,33.33,4.31,50,0
11:45 AM,3.36,712,33.33,4.31,50,0
11:45 AM,3.35,712,33.33,4.31,50,0
11:45 AM,3.21,712,33.33,4.31,50,0
11:45 AM,3.3,700,33.33,4.31,50,0
11:45 AM,3.15,700,33.73,3.92,50,0
11:45 AM,3.06,700,33.73,4.31,50,0
11:45 AM,3,687,33.73,4.31,50,0
11:45 AM,3.02,700,33.73,4.31,50,0
11:45 AM,3.05,700,33.73,4.31,50,0
11:45 AM,3.3,700,33.73,4.31,50,0
11:45 AM,3.31,700,33.73,4.31,50,0
11:45 AM,3.37,712,33.73,4.31,50,0
11:45 AM,3.34,700,33.73,4.31,50,0
11:45 AM,3.35,700,33.73,4.31,50,0
11:45 AM,3.34,700,33.73,4.31,50,0
11:45 AM,3.09,700,33.73,4.31,50,0
11:45 AM,3.02,700,33.73,4.31,50,0
11:45 AM,3.01,700,33.73,4.31,50,0
11:45 AM,3.17,712,33.73,4.31,50,0
11:45 AM,3.2,700,33.73,4.31,50,0
11:45 AM,3.38,700,33.73,4.31,50,0
11:45 AM,3.39,700,33.73,4.31,50,0
11:45 AM,3.33,712,33.73,4.31,50,0
11:45 AM,3.17,712,33.73,4.31,50,0
11:45 AM,3.05,712,33.73,4.31,50,0
11:45 AM,3.37,712,33.73,4.31,50,0
